,star,time,review_content
106,5,11달,코로나 때문에 사람이 줄어든게 아쉽지만 그래도 한옥마을은 와볼만한 곳이고 재밌는 곳
107,5,4달,자녀있는 부부 여행지로 추천합니다.
108,4,4달,한복대여하는 점이 넘 많아서인지 혹객행위을 많이 해서 다솟 불편했지만 볼만했다.
109,5,1달,고풍스러움이 가득한 이곳!!전주 한옥마을 언젠가는 한번쯤 꼭 가봐야할곳이에요~
110,5,5달,한옥마을에 처음 가봤는데좋아요%~^^
111,4,4달,생각보다..너무기대한듯요..구경거리가 그리많지않았어요..라한호텔뷰는끝내줬어요
112,5,1달,어릴적부터 너무너무 가보고싶었던 한옥마을결혼하고 나서야 신랑이랑 다녀오게되었어요진주에서 2시간가량 걸리는 거리였는데 생각보다 다녀올만했어요 ㅎㅎㅎㅎ 사람도많고 먹거리도많고역시 여름은 피해서 다녀오는게 꿀팁일듯 ㅋㅋㅋㅋ
113,5,3주,전통찻집에 갔었어요.조용하고 아늑한 공간
114,4,1년,십여년전 다녀온 후로 분위기가 많이 달라졌다. 비가 주륵주륵 내려 불편했지만 다닐만하다. 이런 문화거리는 상업적인 매장이 너무 많지 않았으면 하는 개인적 바람이 있지만 세속화 되어버린것이 아쉽다.초록에 물든 봄날 한옥의 풍경은 바가 내리고 았지만 좋다.
115,4,1달,전주사람은 한옥마을 안가지만 ㅎㅎ오랜만에 한번 들러봤어유 ㅎㅎ코로나가 끝나가는지 사람이 엄청 많습니닷!
116,4,2달,유명 먹거리만 빠르게 테이크 아웃해서 왔습니다. 금요일 오후라서 사람들이 많습니다.
117,4,1달,전주한옥마을 5년만에 방문했다전주난장이 기대이상으로 볼거리가많아서즐거웠네여...~
118,3,3달,어떤 마음으로 즐기냐에 따라 다를것같아요.큰 기대없이 가벼운 마음으로 당일 또는 한옥 1박2일 코스로 가는걸 추천합니다.전주라는 도시는 전주한옥마을이 다라고 봐도 무방해요. 길거리 정비도 잘 되어있고 관광지 특성상 상업적인 시설도 많이 있어요. 고즈넉한 한옥을 원한다면 전주한옥마을 말고 다른곳을 추천할게요.
119,5,1년,"몇 년 전 갔을때보다 좀더 새로워졌다고 느껴졌다.구석구석 돌아보려면 시간이 많이 필요하다.한복체험은 꼭 권하고 싶다.몇 년전에 체험했던지라 안하려 했으나, 망설이다 결국 입었는데 망설이지말고 입으시기를..부채박물관의 부채모양책갈피가 가성비 짱이다. 비싸지도않고 고급스러우며 전주다운 기념품이라 여겨진다."
120,5,1달,여행끝에 마지막코스로전주한옥마을에다녀왔다.언니들이랑 한복입고사진도 찍고거리도 둘러보고참 정겨운모습이 너무좋았다.한번정도는 다녀와도좋을것같아요.추천합니다.
121,4,1달,당일 여행으로 좋습니다.천천히 봐도 하루면 먹거리 볼거리 다 즐길 수 있어요.식당 메뉴가 대부분 비슷합니다.간식거리가 많아서 좋습니다.
122,4,1년,코로나 때문에 사람이 많이 줄어서 인지 문닫은 가게가 많아서 아쉽습니다하지만 이렇게 특색있는 곳도 잘 없으리라 생각합니다꽃피는 봄. 한복입고 연인들끼리 방문하기에 딱 좋은 곳입니다
123,5,1년,"여기저기 골목, 길마다 느낌도 좋고 날씨까지 맑아정말 기분 좋게 구경도 했고, 한옥이다보니 사진찍고 놀기도 좋았어요 먹거리도 다양해고 많아서반나절 다니면서 엄청 먹었네요"
124,5,1달,명불허전. 한옥마을 내의 가게들도 그리고 가게를 찾는 사람들도 예전 정도로 다시 늘어나고 활기를 띄는것 같네요. 오래된 도시의 정취를 느끼기 좋습니다. 우라 문화유산을 보는 의미도 있겠고요. 다만 근처 주차는 좀 어렵네요.
125,2,1달,한옥 마을인가 한복 마을인가?카페 또는 한복집만 있음.한복집 들어가기 전에 가격 협상 끝내고 들어가시길 입으면 딴소리함.
126,4,1년,"분위기 좋고 걷기는 좋은데, 진정한 한옥의 느낌보다는 카페나 식당이 너무 많다는 느낌이다. 꾸밈이 강해 아쉬움이 있다. 그래도 전주사람이 아니라면 전주에서 꼭 들리는 곳이다.그래도 사진 촬영하기에는 좋다. 연인끼리 가족끼리 가기에는 좋은 곳.주차는 불편함."
127,4,1년,경기전은 문화해설사와 함께 둘러보시는 걸 추천드립니다. 해설사님의 설명을 듣고 둘러보니 더 기억에 남았습니다. 한옥마을 주변이 다 먹거리로 가득찬거 같아서 그건 좀 아쉬웠습니다.
128,5,3달,미국가는 동생이랑 한옥마을동락원 에서 족욕하면서 많은 대화를~~~~잘가
129,5,2달,생각보다 사진 찍을 장소가  많지는 않았어요.. 한복대여도 했는데..  제가 못 찾는 걸까요? 연휴에 간거라 사람들이 많아서 그런 것 같아요😭 만년 닭강정 정말 강추 합니다  맛있어요~😋😁
130,3,3달,"한옥이라 좋지만, 플라스틱 간판으로 도배된 특색 없는 가게가 반복되니 조금 지루합니다"
131,4,1달,한번쯤 보고 즐기기에 좋아요
132,5,2달,"일단 보기에 예쁘구요, 길거리 음식점들이 다 맛있어요, 오짱과 문강정 정말 맛있구요!소복이란 까페의 우유빙수와 아메리카노는 예술이라 하겠습니다. 특히 우유빙수 계속 생각납니다.우유맛이 진하고 팥도 통통하고 맛있습니다!!!"
133,5,4주,전주한옥마을은 볼곳도많고 먹거리도많고 구경할때가 많아서 다 구경을 못하고 갑니다.다음에 한번더 와서 멋지게 놀고 멋진추억 쌓고 가고싶습니다.
134,5,1년,처음가는데 너무볼곳이 많아요 한옥마을 가보세요 거리를 걸어 다녀셔요 밤이라 구경은 많이 않 했서요
135,1,1달,전체적으로 음식가격이나 물건가격이 넘 비싸고  중간중간에 한옥마을에 대해설명이나 안내할수있는 부스도 없고표지판도 없어서 이쪽저쪽 그냥걷다음식먹고 체험이라곤 뭐하나 제대로 없이가게한쪽구석에 앉아서 한두명이 하는것뿐쉬면서  쉴수있는공간도 없고  편안하게 볼수있는  공연하나 찾아볼수없었네요
136,5,1년,좋아요 ㅎㅎ 개화기 의상도 입어보고 간만에 바람쐬서 더 좋았던 장소같아요 ㅎㅎ 선녀와나무꾼에서 옷 대여하면 사진에 있는 구카페랑 사진촬영 쿠폰 줘요! 참고하셔서 좋은 추억 만드시길 ㅎㅎ
137,4,1년,세번째 방문이예요...근데 이번방문에 느낀점이  넘 넓은 한옥마을이기에  구석구석 골목 골목 하루종일은 다녀봐야할거같아요...
138,3,1년,걷기에도 좋아요꼬치 구이도 많이 팔고 한복 대여점이 많은데관광객들이 많지 않으니길로 나와서 호객행위를 하네요 ^^;다양한 공간과 행사들도 진행하는데일반인들도 볼 수 있으면 좋겠어요전동기 대여도 많고 한복 입은 예쁜 커플도 많아요
139,5,1년,전주 한옥마을 에 다녀 왔습니다.젊은 친구들은 추운날씨에도많이들 한복을 입고 다니더군요다들 너무너무 이쁘네요^^♥간만에 여행이라 너무 좋았습니다^^/너무추워서 한복을 입어보질 못해서벗꽃필때쯤 한번 더 와보고 싶네요.
140,4,2달,이제는 하나의 핫 플레이스가 된 곳. 맛있는것 즐길것 볼 것도 많아진 장소. 다만 그래서 그런지 사람이 너무 많다. 주차 힘들고 뭐 먹을려면 웨이팅이 너무 길어졌다.
141,3,1달,주차장이 정말 빨리 만석이 됩니다. 근처 공영주차장 셔틀이용을 추천합니다. 사람 너무 많고 대기도 많고. 주중 방문이 낫겠다는 생각이 들었어요
142,5,1년,"포토스팟이 많고, 길거리 먹거리가 많았던곳.밤에 도착하자마자 먹거리 사러 갔는데 다 문닫았음. 영업시간 잘 확인하고 가는게 좋음. 그다음날 오후부터 밤까지 시간보내고난 뒤 돌아가는길에 게스트하우스가 많았음. 한옥마을내에 게하가 있는지는 몰랐었는데 여기서 숙박 못해본게 아쉬움. 지나가면서 본 예뻐보였던 게스트하우스 사진찍었는데 다음 방문땐 꼭 게하에서 묵으려고 함."
143,3,1달,너무나 인위적으로 만들어진 한옥마을에서 자본의욕망을 느낍니다.고향을 찾아주시는  많은 방문객으로 잠시 흥청거릴수 있지만 역사의 숨결이 살아있는 고도의전주는 찾아보기 힘듭니다.갈수록 품격있는 전주의 옛 모습은 사라지고 기름냄새 번잡한 거리에 근본없는 건축물이넘쳐나 안타까울 뿐 입니다.
144,2,1년,생각 보다 좋지는 않았어요.아이들에게 한옥을 보여주고 싶어서 간건데...상점들만 많아서... 별로였어요...다음에 특별한일이 아니라면 다시가고 싶지는 않아요
145,5,1년,평일인데도 관광객들도 많고 깨끗하고 한복들을 입고 거리에서 사진 촬영한것이 인상적이고 또 가고싶은곳이다
146,4,2년,"우리나라에서 가장큰 한옥마을 단지.이제는 관광지가 되어서 전주여행의 모든것을 여기서 해결할 수 있다.맛있는 식당, 분위기 좋은 카페 등이 밀집되어있다.사진 찍기 좋은 경기전, 전주향교 등은 꼭 한번 가볼만한곳이다."
147,1,2주,"볼게 없음.장사의 거리임성당만 볼만하네요. 성당이 다 한한옥마을, 아니, 한옥 상점입니다"
148,3,1달,2년만에 재방문인데...많은 먹거리는 늘상 기분좋게 해준다.근데 요즘 왜케 사주 타로집이 많이 생겨난건지... 아쉬움이 크다.
149,5,1년,먹거리도 너무 많고 예쁜한복을 입고 돌아다니는 기분이 너무 좋았어요.전주라 그런지 너무 맛있는게 많아서즐거웠으나 화장실이 많지않아서 많이 불편했어요.
150,4,1년,성당이 공사중이라 방문 안되서 아쉬웠습니다사람많고 먹을거리 많네요~
151,3,1달,"한옥마을 기대는 컸지만 주차의 어려움, 맛집 제외하고는 구경 할게 거의 없음. 명성에 비하여 너무 현대화되고 사진찍고 먹는것 말고는 왜왔나 싶을 정도였음."
152,5,4달,한옥의 아름다움을 느낄수 있습니다
153,5,1년,"한옥체험하기 좋았고 마을내에서 다른세상을 만끽했음. 경기전, 성당같은 부수적인 볼거리, 먹을거리등 다양한 경험을 했네요."
154,3,1주,"한옥마을에 냉면집이생겨서 다녀왔어요.상호명은 ""냉면예술*인데요 시원한냉면이 더위를가시게 하더군요. 친절하고 좋았읍니다."
155,5,1년,가족들과의 나들이 좋음 길거리 음식 맛있고  좋았음한옥마을 숙박은 좀 고민해야 할듯
156,5,1년,전주 한옥마을에 있는 카페예요. 야경이 예쁜데 코로나로 인해 조명이 거의 꺼져있지만 코로나가 끝나고 나면 아주 멋진 야경코스로 인기가 많을것 같아요.
157,4,1년,서울 인사동과 비슷하지만 좀 더 한옥이 많은 느낌.한복이나 구한말 의상을 빌려 입고 다니면한층 더 재미짐. 볼거리도 풍부!
158,4,1년,"산책하기 좋은 거리입니다.주차를 멀리하더라도 천천히 걸어 거리 구경하는 재미가 있습니다.유명한 먹을 거리가 즐겁습니다.주변에 경기전, 전동성당 등 가볼 것이 많이 있습니다."
159,5,2달,오랜만에 아이와 즐거운 하루였어요.
160,5,1년,너무 좋았던 곳. 한옥게하에 방이 없어서 멀리 숙소잡을수빆에 없어서 아쉬웠지만.. 급하게 1박 하는걸로 일정을 바꿀만큼 좋았어...
161,5,1년,"아기 자기 멋스럽고 고풍스러운 거리, 먹거리 천국, 외국 손님들과 함께 시간을 보내기엔 깔맞춤인 장소 입니다.It's a nice and antique street, a food paradise, and a perfect place to spend time with foreign guests."
162,5,1년,"날씨 좋고 전주 경기전에서 즐거운 나들이 입니다.라라한복, 베테랑 점심, 그리고 인절미빙수~~모주, 전주초코파이~~ 재미있고 행복한 가을"
163,5,1달,볼것이 좀 많아요육전도 좋아요
164,5,1년,"코로나가 무색할 정도로 주말에 사람들이 많았어요. 모두들 마스크 쓰고 다니니 별 문제 없었을 것이라 생각하며 대한민국을 응원합니다. 날씨도 너무 좋았고 한옥마을에는 볼거리, 할거리, 먹을거리로 가득해서 행복했어요."
165,5,1년,코로나로 인해 예전에 느끼던 감성은 아니지만 또 한편으로는 사람이 없어서 둘러보기 좋았어요
166,4,1년,그나마 전통한옥이 보존되고 있는 지역인데 너무 상업적인 거리로만 성업중이라 조금 실망스럽습니다.  좀더 우리 고유의 문화와 함께 발전하면 좋겠습니다
167,4,1년,"전통한옥마을이라 구경하기가 좋았어요.숙박시설들이 한옥구조라 운치있고 예뻤어요.코로나19로 인해 관광객이 많이 줄고, 가게들이문을 닫거나 임대로 나간 곳도 있어서 안타까웠어요.관광지라 먹을거리나 커피숍, 여러종류의 가게들이 비싸긴 하네요."
168,5,1년,이번엔 큰딸과 동행한국에서 같이 모일날을 기대하며이전에 다녔던 곳곳 또다른 장소들을 찾아가보면 기억에 저장전주라면 꼭한번들려봐야~~
169,3,1년,"전주 하면.다들 한번쯤은 들리는장소.늦으면 주차할 곳이없다.한복 또는 경성 스타일로 환복 하고(1만5천원)사진 찍기좋은 장소.그런데 한옥 마을 느낌보다.먹거리장터 같다는 생각도 든다.하여튼 거리음식은 추천 그러나 식사하려고 한옥 마을내 음식점은 재발 저렴한곳으로 검색 하시고 들어 가시길.바가지.눈탱이.여행왔다 기분 상함 갈비,전주비빔밥,차라리 김밥천국이 더잘한다."
